schedule_season,score_home,score_away,over_under_line,total_score,cover
2012,21.0,31.0,50.0,52.0,over
2012,38.0,10.0,51.5,48.0,under
2012,13.0,16.0,47.0,29.0,under
2012,23.0,24.0,51.5,47.0,under
2012,22.0,30.0,42.0,52.0,over
2012,23.0,13.0,55.0,36.0,under
2012,20.0,23.0,36.5,43.0,over
2012,34.0,18.0,42.0,52.0,over
2012,17.0,23.0,37.0,40.0,over
2012,38.0,33.0,44.0,71.0,over
2012,31.0,23.0,50.0,54.0,over
2012,33.0,35.0,51.0,68.0,over
2012,23.0,14.0,47.0,37.0,under
2012,27.0,21.0,41.0,48.0,over
2012,16.0,23.0,51.5,39.0,under
2012,7.0,6.0,36.5,13.0,under
2012,17.0,20.0,39.5,37.0,under
2012,13.0,20.0,46.0,33.0,under
2012,16.0,13.0,41.0,29.0,under
2012,10.0,24.0,47.0,34.0,under
2012,17.0,16.0,50.0,33.0,under
2012,13.0,26.0,47.0,39.0,under
2012,12.0,15.0,42.5,27.0,under
2012,30.0,20.0,47.0,50.0,over
2012,19.0,20.0,46.0,39.0,under
2012,30.0,7.0,38.0,37.0,under
2012,27.0,20.0,49.0,47.0,under
2012,27.0,23.0,47.0,50.0,over
2012,10.0,17.0,39.0,27.0,under
2012,21.0,14.0,40.5,35.0,under
2012,52.0,27.0,51.5,79.0,over
2012,24.0,34.0,38.0,58.0,over
2012,27.0,13.0,38.5,40.0,over
2012,58.0,0.0,36.0,58.0,over
2012,21.0,23.0,48.0,44.0,under
2012,31.0,28.0,48.0,59.0,over
2012,42.0,14.0,51.0,56.0,over
2012,13.0,34.0,45.0,47.0,over
2012,38.0,10.0,43.5,48.0,over
2012,34.0,0.0,50.0,34.0,under
2012,17.0,34.0,48.0,51.0,over
2012,17.0,50.0,44.0,67.0,over
2012,13.0,21.0,43.5,34.0,under
2012,21.0,38.0,40.5,59.0,over
2012,27.0,24.0,46.0,51.0,over
2012,29.0,17.0,48.0,46.0,under
2012,24.0,3.0,38.0,27.0,under
2012,34.0,41.0,47.5,75.0,over
2012,41.0,0.0,55.0,41.0,under
2012,15.0,0.0,44.0,15.0,under
2012,7.0,31.0,45.5,38.0,under
2012,22.0,36.0,39.5,58.0,over
2012,14.0,10.0,42.0,24.0,under
2012,18.0,31.0,50.5,49.0,under
2012,13.0,28.0,36.5,41.0,over
2012,33.0,14.0,47.0,47.0,push
2012,17.0,6.0,47.0,23.0,under
2012,31.0,34.0,54.5,65.0,over
2012,34.0,12.0,44.0,46.0,over
2012,55.0,7.0,44.5,62.0,over
2012,6.0,23.0,43.5,29.0,under
2012,16.0,23.0,51.0,39.0,under
2012,13.0,20.0,41.5,33.0,under
2012,24.0,10.0,43.0,34.0,under
2012,17.0,27.0,38.0,44.0,over
2012,20.0,27.0,46.0,47.0,over
2012,10.0,13.0,40.0,23.0,under
2012,42.0,13.0,40.5,55.0,over
2012,13.0,28.0,44.0,41.0,under
2012,17.0,22.0,46.0,39.0,under
2012,28.0,9.0,41.0,37.0,under
2012,23.0,17.0,42.5,40.0,under
2012,38.0,3.0,41.5,41.0,under
2012,24.0,26.0,46.0,50.0,over
2012,28.0,16.0,47.0,44.0,under
2012,37.0,34.0,46.0,71.0,over
2012,28.0,0.0,46.5,28.0,under
2012,38.0,44.0,54.0,82.0,over
2012,42.0,7.0,44.5,49.0,over
2012,24.0,10.0,36.0,34.0,under
2012,24.0,21.0,41.5,45.0,over
2012,27.0,13.0,39.5,40.0,over
2012,20.0,13.0,42.5,33.0,under
2012,38.0,20.0,42.0,58.0,over
2012,28.0,18.0,49.0,46.0,under
2012,24.0,10.0,44.5,34.0,under
2012,19.0,13.0,42.5,32.0,under
2012,24.0,9.0,47.0,33.0,under
2012,14.0,24.0,45.0,38.0,under
2012,35.0,38.0,44.5,73.0,over
2012,45.0,31.0,45.5,76.0,over
2012,30.0,28.0,47.0,58.0,over
2012,41.0,28.0,51.0,69.0,over
2012,24.0,28.0,49.0,52.0,over
2012,13.0,28.0,51.5,41.0,under
2012,31.0,34.0,48.0,65.0,over
2013,49.0,27.0,49.5,76.0,over
2013,21.0,23.0,51.5,44.0,under
2013,7.0,12.0,45.0,19.0,under
2013,24.0,21.0,42.0,45.0,over
2013,10.0,23.0,40.5,33.0,under
2013,36.0,31.0,50.0,67.0,over
2013,34.0,24.0,47.5,58.0,over
2013,21.0,17.0,45.5,38.0,under
2013,2.0,28.0,43.0,30.0,under
2013,23.0,17.0,56.0,40.0,under
2013,18.0,17.0,39.0,35.0,under
2013,9.0,16.0,42.0,25.0,under
2013,34.0,28.0,48.5,62.0,over
2013,27.0,24.0,41.5,51.0,over
2013,28.0,31.0,45.5,59.0,over
2013,27.0,33.0,53.5,60.0,over
2013,13.0,10.0,43.5,23.0,under
2013,25.0,21.0,48.5,46.0,under
2013,31.0,24.0,47.5,55.0,over
2013,14.0,6.0,44.0,20.0,under
2013,24.0,23.0,43.5,47.0,over
2013,31.0,30.0,42.0,61.0,over
2013,38.0,20.0,50.0,58.0,over
2013,30.0,24.0,43.0,54.0,over
2013,20.0,24.0,44.0,44.0,push
2013,17.0,16.0,46.0,33.0,under
2013,23.0,41.0,55.5,64.0,over
2013,19.0,9.0,40.0,28.0,under
2013,30.0,33.0,54.0,63.0,over
2013,29.0,3.0,44.5,32.0,under
2013,14.0,16.0,48.5,30.0,under
2013,20.0,10.0,41.0,30.0,under
2013,16.0,26.0,51.0,42.0,under
2013,30.0,9.0,44.5,39.0,under
2013,38.0,0.0,47.0,38.0,under
2013,34.0,30.0,50.5,64.0,over
2013,31.0,7.0,47.0,38.0,under
2013,27.0,23.0,46.0,50.0,over
2013,27.0,31.0,40.5,58.0,over
2013,23.0,3.0,45.0,26.0,under
2013,31.0,7.0,49.5,38.0,under
2013,27.0,20.0,41.0,47.0,over
2013,23.0,40.0,41.0,63.0,over
2013,7.0,27.0,47.0,34.0,under
2013,45.0,17.0,39.5,62.0,over
2013,20.0,17.0,43.5,37.0,under
2013,20.0,27.0,49.5,47.0,under
2013,37.0,21.0,50.0,58.0,over
2013,11.0,35.0,43.5,46.0,over
2013,23.0,30.0,50.0,53.0,over
2013,23.0,20.0,45.0,43.0,under
2013,17.0,6.0,42.5,23.0,under
2013,52.0,20.0,59.0,72.0,over
2013,40.0,32.0,49.5,72.0,over
2013,20.0,23.0,41.0,43.0,over
2013,3.0,37.0,42.5,40.0,under
2013,31.0,7.0,44.0,38.0,under
2013,34.0,27.0,41.5,61.0,over
2013,14.0,24.0,46.0,38.0,under
2013,30.0,21.0,48.0,51.0,over
2013,10.0,13.0,40.0,23.0,under
2013,38.0,13.0,40.5,51.0,over
2013,38.0,17.0,49.0,55.0,over
2013,37.0,24.0,41.0,61.0,over
2013,22.0,6.0,42.5,28.0,under
2013,18.0,26.0,51.5,44.0,under
2013,13.0,6.0,45.5,19.0,under
2013,48.0,51.0,57.5,99.0,over
2013,22.0,9.0,55.0,31.0,under
2013,34.0,28.0,44.0,62.0,over
2013,23.0,26.0,43.0,49.0,over
2013,21.0,36.0,54.0,57.0,over
2013,27.0,17.0,47.0,44.0,under
2013,34.0,3.0,44.0,37.0,under
2013,34.0,20.0,41.0,54.0,over
2013,17.0,26.0,38.5,43.0,over
2013,28.0,30.0,45.0,58.0,over
2013,27.0,21.0,48.0,48.0,push
2013,17.0,19.0,48.0,36.0,under
2013,24.0,27.0,41.0,51.0,over
2013,17.0,31.0,43.5,48.0,over
2013,31.0,16.0,51.5,47.0,under
2013,35.0,19.0,52.0,54.0,over
2013,13.0,38.0,42.5,51.0,over
2013,24.0,7.0,41.5,31.0,under
2013,10.0,35.0,44.5,45.0,over
2013,30.0,27.0,50.0,57.0,over
2013,6.0,19.0,41.0,25.0,under
2013,32.0,20.0,41.0,52.0,over
2013,20.0,13.0,41.5,33.0,under
2013,20.0,31.0,44.0,51.0,over
2013,19.0,9.0,50.5,28.0,under
2013,22.0,34.0,41.5,56.0,over
2013,31.0,23.0,43.0,54.0,over
2013,30.0,15.0,42.0,45.0,over
2013,24.0,27.0,46.0,51.0,over
2013,31.0,13.0,45.0,44.0,under
2013,39.0,33.0,55.5,72.0,over
2013,6.0,24.0,44.5,30.0,under
2013,17.0,16.0,39.0,33.0,under
2013,21.0,23.0,44.5,44.0,under
2013,30.0,27.0,43.0,57.0,over
2013,3.0,17.0,55.0,20.0,under
2013,19.0,16.0,41.0,35.0,under
2013,17.0,31.0,40.5,48.0,over
2013,45.0,41.0,48.0,86.0,over
2013,23.0,7.0,47.0,30.0,under
2013,13.0,31.0,38.5,44.0,over
2013,27.0,13.0,46.5,40.0,under
2013,49.0,9.0,41.5,58.0,over
2013,45.0,21.0,58.0,66.0,over
2013,31.0,30.0,50.5,61.0,over
2013,10.0,42.0,40.0,52.0,over
2013,23.0,17.0,39.0,40.0,over
2013,31.0,44.0,47.0,75.0,over
2013,27.0,17.0,45.0,44.0,under
2013,35.0,17.0,48.0,52.0,over
2013,21.0,18.0,40.5,39.0,under
2013,7.0,15.0,49.5,22.0,under
2013,9.0,14.0,43.5,23.0,under
2013,22.0,20.0,42.0,42.0,push
2013,13.0,23.0,41.0,36.0,under
2013,34.0,10.0,47.0,44.0,under
2013,24.0,18.0,42.0,42.0,push
2013,27.0,23.0,50.5,50.0,under
2013,24.0,27.0,44.0,51.0,over
2013,55.0,31.0,43.0,86.0,over
2013,26.0,20.0,46.0,46.0,push
2013,20.0,49.0,45.5,69.0,over
2013,27.0,24.0,40.5,51.0,over
2013,21.0,28.0,40.5,49.0,over
2013,30.0,24.0,48.5,54.0,over
2013,20.0,27.0,50.5,47.0,under
2013,34.0,27.0,48.0,61.0,over
2013,27.0,24.0,42.0,51.0,over
2013,10.0,33.0,47.0,43.0,under
2013,20.0,17.0,43.5,37.0,under
2013,19.0,21.0,52.0,40.0,under
2013,13.0,27.0,47.0,40.0,under
2013,8.0,38.0,43.0,46.0,over
2013,49.0,17.0,53.5,66.0,over
2013,24.0,20.0,41.0,44.0,over
2013,23.0,10.0,43.0,33.0,under
2013,20.0,28.0,57.0,48.0,under
2013,9.0,10.0,42.5,19.0,under
2013,27.0,29.0,42.0,56.0,over
2013,22.0,19.0,39.5,41.0,over
2013,27.0,30.0,42.0,57.0,over
2013,37.0,14.0,39.5,51.0,over
2013,23.0,20.0,41.0,43.0,over
2013,41.0,20.0,40.0,61.0,over
2013,27.0,17.0,49.0,44.0,under
2013,23.0,28.0,40.5,51.0,over
2013,14.0,27.0,40.5,41.0,over
2013,20.0,16.0,44.5,36.0,under
2013,23.0,20.0,49.5,43.0,under
2013,27.0,13.0,40.5,40.0,under
2013,24.0,16.0,54.0,40.0,under
2013,37.0,27.0,45.0,64.0,over
2013,41.0,20.0,45.0,61.0,over
2013,41.0,28.0,43.5,69.0,over
2013,24.0,20.0,45.5,44.0,under
2013,13.0,17.0,52.5,30.0,under
2013,40.0,11.0,44.5,51.0,over
2013,19.0,3.0,38.5,22.0,under
2013,11.0,27.0,39.0,38.0,under
2013,21.0,24.0,48.0,45.0,under
2013,26.0,26.0,44.5,52.0,over
2013,6.0,13.0,43.5,19.0,under
2013,38.0,41.0,42.5,79.0,over
2013,16.0,20.0,40.5,36.0,under
2013,34.0,31.0,53.0,65.0,over
2013,21.0,24.0,44.0,45.0,over
2013,19.0,23.0,42.0,42.0,push
2013,42.0,21.0,45.0,63.0,over
2013,6.0,27.0,47.0,33.0,under
2013,22.0,20.0,40.5,42.0,over
2013,31.0,24.0,48.0,55.0,over
2013,40.0,10.0,48.5,50.0,over
2013,31.0,34.0,48.5,65.0,over
2013,27.0,6.0,40.5,33.0,under
2013,28.0,32.0,39.0,60.0,over
2013,31.0,34.0,47.5,65.0,over
2013,22.0,14.0,46.0,36.0,under
2013,28.0,35.0,50.0,63.0,over
2013,23.0,20.0,50.5,43.0,under
2013,3.0,23.0,40.5,26.0,under
2013,24.0,21.0,48.5,45.0,under
2013,10.0,17.0,48.5,27.0,under
2013,23.0,13.0,40.0,36.0,under
2013,17.0,24.0,44.5,41.0,under
2013,34.0,7.0,47.5,41.0,under
2013,27.0,20.0,43.0,47.0,over
2013,30.0,10.0,41.0,40.0,under
2013,29.0,26.0,41.5,55.0,over
2013,42.0,28.0,43.5,70.0,over
2013,51.0,28.0,49.5,79.0,over
2013,22.0,21.0,45.0,43.0,under
2013,27.0,26.0,47.5,53.0,over
2013,31.0,13.0,46.5,44.0,under
2013,37.0,27.0,39.5,64.0,over
2013,34.0,20.0,53.5,54.0,over
2013,28.0,34.0,41.0,62.0,over
2013,37.0,14.0,46.5,51.0,over
2013,19.0,17.0,41.0,36.0,under
2013,27.0,6.0,42.5,33.0,under
2013,10.0,45.0,44.5,55.0,over
2013,45.0,28.0,49.5,73.0,over
2013,20.0,27.0,57.0,47.0,under
2013,27.0,26.0,49.0,53.0,over
2013,30.0,20.0,40.5,50.0,over
2013,31.0,38.0,44.0,69.0,over
2013,36.0,37.0,49.5,73.0,over
2013,25.0,3.0,47.0,28.0,under
2013,20.0,27.0,43.5,47.0,over
2013,24.0,20.0,46.5,44.0,under
2013,48.0,30.0,53.0,78.0,over
2013,0.0,23.0,43.0,23.0,under
2013,31.0,56.0,44.5,87.0,over
2013,30.0,20.0,43.0,50.0,over
2013,27.0,16.0,48.0,43.0,under
2013,14.0,33.0,41.0,47.0,over
2013,34.0,37.0,42.5,71.0,over
2013,16.0,18.0,49.0,34.0,under
2013,7.0,41.0,44.5,48.0,over
2013,19.0,0.0,42.5,19.0,under
2013,17.0,13.0,44.5,30.0,under
2013,42.0,14.0,47.5,56.0,over
2013,20.0,23.0,48.5,43.0,under
2013,31.0,38.0,44.5,69.0,over
2013,13.0,37.0,53.5,50.0,under
2013,16.0,20.0,44.0,36.0,under
2013,7.0,23.0,46.5,30.0,under
2013,24.0,13.0,42.0,37.0,under
2013,54.0,11.0,55.0,65.0,over
2013,26.0,13.0,51.0,39.0,under
2013,10.0,17.0,43.0,27.0,under
2013,23.0,13.0,43.0,36.0,under
2013,23.0,24.0,52.0,47.0,under
2013,34.0,24.0,46.0,58.0,over
2013,20.0,23.0,41.0,43.0,over
2013,20.0,21.0,46.5,41.0,under
2013,28.0,33.0,51.5,61.0,over
2013,34.0,17.0,42.5,51.0,over
2013,22.0,24.0,52.5,46.0,under
2013,30.0,10.0,45.0,40.0,under
2013,7.0,20.0,41.0,27.0,under
2013,14.0,13.0,49.5,27.0,under
2013,34.0,20.0,46.0,54.0,over
2013,42.0,17.0,46.5,59.0,over
2013,20.0,6.0,44.5,26.0,under
2013,14.0,34.0,53.5,48.0,under
2013,20.0,7.0,44.5,27.0,under
2013,27.0,24.0,45.0,51.0,over
2013,27.0,9.0,41.0,36.0,under
2013,16.0,10.0,44.5,26.0,under
2013,45.0,44.0,46.5,89.0,over
2013,24.0,26.0,53.0,50.0,under
2013,10.0,27.0,48.0,37.0,under
2013,20.0,23.0,46.0,43.0,under
2013,43.0,22.0,51.0,65.0,over
2013,23.0,15.0,44.5,38.0,under
2013,10.0,23.0,41.5,33.0,under
2013,24.0,17.0,54.5,41.0,under
2013,26.0,16.0,57.0,42.0,under
2013,23.0,17.0,40.5,40.0,under
2013,8.0,43.0,47.5,51.0,over
2014,36.0,16.0,46.5,52.0,over
2014,37.0,34.0,52.0,71.0,over
2014,16.0,23.0,42.5,39.0,under
2014,20.0,23.0,47.0,43.0,under
2014,17.0,28.0,51.0,45.0,under
2014,31.0,24.0,55.0,55.0,push
2014,17.0,6.0,44.5,23.0,under
2014,10.0,26.0,44.0,36.0,under
2014,33.0,20.0,46.5,53.0,over
2014,19.0,14.0,40.5,33.0,under
2014,34.0,17.0,51.5,51.0,under
2014,30.0,27.0,41.0,57.0,over
2014,6.0,34.0,43.0,40.0,under
2014,14.0,20.0,37.5,34.0,under
2014,18.0,17.0,47.0,35.0,under
2014,35.0,14.0,47.0,49.0,over
2014,26.0,6.0,44.5,32.0,under
2014,29.0,10.0,43.0,39.0,under
2014,24.0,7.0,43.5,31.0,under
2014,24.0,10.0,49.0,34.0,under
2014,26.0,24.0,49.5,50.0,over
2014,24.0,17.0,49.0,41.0,under
2014,31.0,24.0,46.5,55.0,over
2014,7.0,30.0,49.0,37.0,under
2014,14.0,25.0,41.5,39.0,under
2014,14.0,30.0,42.0,44.0,over
2014,30.0,21.0,45.0,51.0,over
2014,20.0,28.0,47.5,48.0,over
2014,17.0,19.0,37.5,36.0,under
2014,10.0,26.0,49.5,36.0,under
2014,41.0,10.0,43.0,51.0,over
2014,27.0,30.0,54.0,57.0,over
2014,56.0,14.0,47.0,70.0,over
2014,23.0,14.0,41.0,37.0,under
2014,10.0,22.0,45.5,32.0,under
2014,19.0,37.0,42.5,56.0,over
2014,33.0,7.0,44.5,40.0,under
2014,21.0,23.0,43.0,44.0,over
2014,19.0,7.0,52.0,26.0,under
2014,17.0,44.0,45.0,61.0,over
2014,15.0,34.0,42.5,49.0,over
2014,16.0,9.0,47.0,25.0,under
2014,20.0,9.0,49.5,29.0,under
2014,30.0,17.0,41.5,47.0,over
2014,37.0,34.0,50.0,71.0,over
2014,26.0,20.0,48.0,46.0,under
2014,31.0,34.0,45.0,65.0,over
2014,19.0,27.0,45.0,46.0,over
2014,14.0,45.0,44.5,59.0,over
2014,38.0,10.0,42.0,48.0,over
2014,17.0,38.0,51.0,55.0,over
2014,38.0,17.0,54.0,55.0,over
2014,23.0,17.0,44.0,40.0,under
2014,41.0,17.0,46.0,58.0,over
2014,41.0,28.0,47.5,69.0,over
2014,17.0,24.0,44.0,41.0,under
2014,14.0,38.0,41.0,52.0,over
2014,24.0,27.0,45.0,51.0,over
2014,33.0,14.0,44.5,47.0,over
2014,26.0,21.0,49.5,47.0,under
2014,41.0,14.0,45.5,55.0,over
2014,42.0,10.0,46.5,52.0,over
2014,31.0,24.0,47.0,55.0,over
2014,20.0,17.0,48.0,37.0,under
2014,41.0,20.0,47.5,61.0,over
2014,14.0,17.0,43.5,31.0,under
2014,20.0,13.0,49.5,33.0,under
2014,9.0,17.0,47.5,26.0,under
2014,43.0,17.0,46.5,60.0,over
2014,37.0,31.0,48.0,68.0,over
2014,30.0,20.0,50.5,50.0,under
2014,34.0,28.0,48.0,62.0,over
2014,31.0,0.0,44.5,31.0,under
2014,22.0,17.0,43.5,39.0,under
2014,28.0,29.0,44.0,57.0,over
2014,17.0,27.0,46.0,44.0,under
2014,28.0,33.0,46.0,61.0,over
2014,30.0,20.0,46.5,50.0,over
2014,13.0,27.0,56.0,40.0,under
2014,22.0,37.0,44.5,59.0,over
2014,37.0,37.0,44.0,74.0,over
2014,31.0,10.0,46.5,41.0,under
2014,24.0,27.0,47.0,51.0,over
2014,3.0,17.0,43.0,20.0,under
2014,17.0,31.0,47.5,48.0,over
2014,28.0,31.0,44.0,59.0,over
2014,27.0,0.0,51.0,27.0,under
2014,23.0,30.0,47.0,53.0,over
2014,17.0,48.0,44.5,65.0,over
2014,16.0,14.0,42.5,30.0,under
2014,17.0,31.0,44.5,48.0,over
2014,27.0,25.0,44.5,52.0,over
2014,29.0,7.0,50.0,36.0,under
2014,17.0,16.0,43.0,33.0,under
2014,14.0,27.0,48.0,41.0,under
2014,31.0,21.0,47.0,52.0,over
2014,42.0,17.0,48.5,59.0,over
2014,24.0,23.0,46.5,47.0,over
2014,38.0,17.0,49.5,55.0,over
2014,27.0,0.0,50.5,27.0,under
2014,24.0,6.0,45.0,30.0,under
2014,13.0,24.0,46.5,37.0,under
2014,20.0,23.0,46.0,43.0,under
2014,28.0,26.0,43.5,54.0,over
2014,19.0,17.0,46.5,36.0,under
2014,30.0,23.0,44.5,53.0,over
2014,35.0,21.0,51.0,56.0,over
2014,24.0,20.0,48.5,44.0,under
2014,21.0,22.0,45.5,43.0,under
2014,9.0,13.0,45.0,22.0,under
2014,27.0,24.0,44.5,51.0,over
2014,23.0,13.0,44.5,36.0,under
2014,13.0,27.0,42.0,40.0,under
2014,34.0,7.0,44.0,41.0,under
2014,51.0,23.0,52.0,74.0,over
2014,44.0,23.0,55.5,67.0,over
2014,23.0,43.0,40.5,66.0,over
2014,51.0,34.0,48.5,85.0,over
2014,13.0,19.0,43.0,32.0,under
2014,16.0,30.0,43.0,46.0,over
2014,17.0,20.0,49.0,37.0,under
2014,10.0,28.0,49.0,38.0,under
2014,33.0,23.0,43.5,56.0,over
2014,22.0,17.0,44.0,39.0,under
2014,17.0,28.0,45.0,45.0,push
2014,21.0,31.0,48.5,52.0,over
2014,24.0,10.0,41.5,34.0,under
2014,37.0,0.0,45.0,37.0,under
2014,29.0,26.0,44.0,55.0,over
2014,43.0,21.0,53.0,64.0,over
2014,43.0,23.0,48.0,66.0,over
2014,10.0,13.0,44.0,23.0,under
2014,30.0,24.0,44.0,54.0,over
2014,24.0,40.0,51.5,64.0,over
2014,3.0,24.0,46.0,27.0,under
2014,31.0,14.0,43.5,45.0,over
2014,21.0,7.0,44.0,28.0,under
2014,13.0,17.0,42.0,30.0,under
2014,20.0,16.0,43.0,36.0,under
2014,55.0,14.0,54.0,69.0,over
2014,17.0,31.0,45.0,48.0,over
2014,24.0,27.0,49.5,51.0,over
2014,20.0,13.0,47.0,33.0,under
2014,17.0,41.0,51.0,58.0,over
2014,38.0,17.0,45.0,55.0,over
2014,17.0,27.0,47.0,44.0,under
2014,45.0,21.0,48.5,66.0,over
2014,22.0,9.0,41.0,31.0,under
2014,14.0,6.0,41.5,20.0,under
2014,17.0,19.0,47.0,36.0,under
2014,21.0,13.0,46.5,34.0,under
2014,7.0,23.0,42.0,30.0,under
2014,53.0,20.0,55.5,73.0,over
2014,20.0,42.0,59.0,62.0,over
2014,24.0,20.0,43.5,44.0,over
2014,10.0,27.0,51.5,37.0,under
2014,10.0,16.0,45.0,26.0,under
2014,13.0,6.0,45.5,19.0,under
2014,22.0,7.0,50.0,29.0,under
2014,7.0,27.0,46.0,34.0,under
2014,24.0,27.0,46.0,51.0,over
2014,24.0,20.0,42.0,44.0,over
2014,24.0,26.0,48.5,50.0,over
2014,21.0,13.0,46.5,34.0,under
2014,39.0,36.0,47.5,75.0,over
2014,13.0,22.0,44.5,35.0,under
2014,23.0,3.0,49.5,26.0,under
2014,21.0,24.0,49.5,45.0,under
2014,34.0,9.0,47.5,43.0,under
2014,28.0,31.0,49.0,59.0,over
2014,43.0,24.0,49.0,67.0,over
2014,27.0,24.0,43.5,51.0,over
2014,17.0,13.0,44.0,30.0,under
2014,19.0,3.0,41.5,22.0,under
2014,38.0,3.0,42.5,41.0,under
2014,27.0,34.0,50.5,61.0,over
2014,10.0,33.0,57.0,43.0,under
2014,34.0,17.0,46.0,51.0,over
2014,3.0,19.0,40.5,22.0,under
2014,29.0,18.0,45.0,47.0,over
2014,33.0,34.0,46.0,67.0,over
2014,26.0,10.0,42.0,36.0,under
2014,26.0,21.0,58.0,47.0,under
2014,45.0,21.0,42.5,66.0,over
2014,49.0,27.0,49.0,76.0,over
2014,25.0,24.0,44.0,49.0,over
2014,16.0,29.0,49.5,45.0,under
2014,31.0,13.0,41.5,44.0,over
2014,32.0,35.0,54.5,67.0,over
2014,52.0,0.0,43.0,52.0,over
2014,13.0,14.0,43.5,27.0,under
2014,13.0,16.0,41.5,29.0,under
2014,28.0,41.0,50.0,69.0,over
2014,17.0,14.0,41.0,31.0,under
2014,21.0,42.0,47.5,63.0,over
2014,24.0,25.0,50.0,49.0,under
2014,24.0,17.0,47.0,41.0,under
2014,34.0,17.0,42.0,51.0,over
2014,13.0,27.0,42.0,40.0,under
2014,13.0,28.0,45.0,41.0,under
2014,30.0,24.0,40.0,54.0,over
2014,10.0,41.0,50.5,51.0,over
2014,24.0,13.0,40.5,37.0,under
2014,14.0,24.0,48.0,38.0,under
2014,14.0,23.0,54.0,37.0,under
2014,7.0,36.0,46.5,43.0,under
2014,0.0,24.0,44.5,24.0,under
2014,43.0,37.0,55.0,80.0,over
2014,6.0,12.0,40.5,18.0,under
2014,20.0,27.0,55.5,47.0,under
2014,20.0,12.0,44.5,32.0,under
2014,21.0,13.0,50.0,34.0,under
2014,19.0,17.0,41.5,36.0,under
2014,0.0,30.0,43.5,30.0,under
2014,16.0,14.0,42.0,30.0,under
2014,17.0,10.0,49.0,27.0,under
2014,31.0,13.0,41.5,44.0,over
2014,41.0,13.0,48.0,54.0,over
2014,24.0,13.0,46.5,37.0,under
2014,27.0,38.0,55.0,65.0,over
2014,10.0,22.0,49.5,32.0,under
2014,17.0,7.0,38.5,24.0,under
2014,11.0,16.0,41.5,27.0,under
2014,15.0,31.0,53.5,46.0,under
2014,21.0,13.0,39.0,34.0,under
2014,35.0,38.0,40.5,73.0,over
2014,27.0,24.0,51.0,51.0,push
2014,6.0,35.0,36.5,41.0,over
2014,17.0,13.0,40.0,30.0,under
2014,14.0,20.0,44.5,34.0,under
2014,42.0,7.0,53.5,49.0,under
2014,25.0,13.0,41.5,38.0,under
2014,37.0,35.0,42.5,72.0,over
2014,14.0,30.0,56.0,44.0,under
2014,16.0,17.0,47.0,33.0,under
2014,26.0,24.0,41.5,50.0,over
2014,20.0,12.0,49.5,32.0,under
2014,27.0,37.0,43.5,64.0,over
2014,3.0,20.0,49.0,23.0,under
2014,37.0,28.0,47.5,65.0,over
2014,3.0,34.0,48.0,37.0,under
2014,20.0,10.0,40.0,30.0,under
2014,47.0,14.0,48.5,61.0,over
2014,30.0,20.0,47.0,50.0,over
2014,23.0,17.0,38.5,40.0,over
2014,19.0,7.0,42.0,26.0,under
2014,24.0,37.0,41.0,61.0,over
2014,13.0,9.0,47.5,22.0,under
2014,9.0,17.0,43.5,26.0,under
2014,26.0,34.0,52.0,60.0,over
2014,27.0,17.0,48.5,44.0,under
2014,20.0,17.0,37.5,37.0,under
2014,20.0,6.0,41.5,26.0,under
2014,20.0,23.0,46.5,43.0,under
2014,10.0,27.0,46.5,37.0,under
2014,17.0,44.0,47.5,61.0,over
2014,27.0,16.0,37.5,43.0,over
2014,17.0,30.0,45.0,47.0,over
2014,24.0,20.0,48.5,44.0,under
2014,26.0,10.0,48.0,36.0,under
2014,35.0,31.0,47.5,66.0,over
2014,31.0,17.0,39.5,48.0,over
2014,13.0,24.0,53.5,37.0,under
2014,26.0,21.0,51.5,47.0,under
2014,45.0,7.0,52.0,52.0,push
2014,28.0,22.0,45.0,50.0,over
2014,28.0,24.0,47.5,52.0,over
2015,28.0,21.0,51.0,49.0,under
2015,31.0,19.0,48.5,50.0,over
2015,27.0,14.0,44.5,41.0,under
2015,23.0,31.0,48.5,54.0,over
2015,27.0,26.0,52.5,53.0,over
2015,19.0,13.0,46.5,32.0,under
2015,20.0,27.0,40.5,47.0,over
2015,9.0,20.0,41.0,29.0,under
2015,31.0,10.0,38.5,41.0,over
2015,13.0,33.0,43.0,46.0,over
2015,33.0,28.0,45.5,61.0,over
2015,34.0,31.0,41.0,65.0,over
2015,14.0,42.0,40.5,56.0,over
2015,10.0,17.0,45.5,27.0,under
2015,26.0,24.0,56.0,50.0,under
2015,20.0,3.0,42.5,23.0,under
2015,24.0,31.0,42.0,55.0,over
2015,32.0,40.0,44.5,72.0,over
2015,24.0,17.0,41.0,41.0,push
2015,23.0,48.0,46.0,71.0,over
2015,24.0,19.0,48.0,43.0,under
2015,28.0,14.0,41.0,42.0,over
2015,27.0,17.0,49.5,44.0,under
2015,23.0,20.0,42.0,43.0,over
2015,26.0,16.0,44.0,42.0,under
2015,19.0,26.0,47.0,45.0,under
2015,20.0,24.0,50.0,44.0,under
2015,37.0,33.0,42.0,70.0,over
2015,10.0,20.0,54.0,30.0,under
2015,43.0,18.0,46.0,61.0,over
2015,24.0,10.0,41.0,34.0,under
2015,7.0,20.0,46.0,27.0,under
2015,32.0,21.0,45.0,53.0,over
2015,47.0,7.0,45.0,54.0,over
2015,24.0,28.0,45.5,52.0,over
